image_id,fold
Train_1873,3
Train_1874,0
Train_1875,1
Train_1876,3
Train_1877,0
Train_1878,3
Train_1879,0
Train_1880,4
Train_1881,2
Train_1882,4
Train_1883,1
Train_1884,4
Train_1885,1
Train_1886,2
Train_1887,2
Train_1888,3
Train_1889,0
Train_1890,1
Train_1891,4
Train_1892,2
Train_1893,3
Train_1894,3
Train_1895,0
Train_1896,0
Train_1897,1
Train_1898,0
Train_1899,4
Train_1900,2
Train_1901,1
Train_1902,1
Train_1903,3
Train_1904,0
Train_1905,1
Train_1906,4
Train_1907,2
Train_1908,3
Train_1909,0
Train_1910,1
Train_1911,0
Train_1912,4
Train_1913,2
Train_1914,2
Train_1915,3
Train_1916,4
Train_1917,0
Train_1918,1
Train_1919,4
Train_1920,3
Train_1921,2
Train_1922,3
Train_1923,3
Train_1924,0
Train_1925,4
Train_1926,2
Train_1927,1
Train_1928,4
Train_1929,3
Train_1930,0
Train_1931,2
Train_1932,3
Train_1933,0
Train_1934,1
Train_1935,1
Train_1936,2
Train_1937,4
Train_1938,2
Train_1939,3
Train_1940,4
Train_1941,3
Train_1942,2
Train_1943,0
Train_1944,1
Train_1945,0
Train_1946,0
Train_1947,1
Train_1948,1
Train_1949,2
Train_1950,4
Train_1951,4
Train_1952,4
Train_1953,2
Train_1954,0
Train_1955,3
Train_1956,3
Train_1957,0
Train_1958,1
Train_1959,1
Train_1960,0
Train_1961,4
Train_1962,4
Train_1963,1
Train_1964,3
Train_1965,2
Train_1966,0
Train_1967,3
Train_1968,2
Train_1969,0
Train_1970,4
Train_1971,3
Train_1972,1
Train_1973,4
Train_1974,2
Train_1975,2
Train_1976,3
Train_1977,1
Train_1978,1
Train_1979,0
Train_1980,1
Train_1981,4
Train_1982,4
Train_1983,2
Train_1984,3
Train_1985,0
Train_1986,1
Train_1987,2
Train_1988,4
Train_1989,0
Train_1990,3
Train_1991,2
Train_1992,3
Train_1993,3
Train_1994,0
Train_1995,0
Train_1996,1
Train_1997,4
Train_1998,2
Train_1999,3
Train_2000,0
Train_2001,4
Train_2002,4
Train_2003,1
Train_2004,4
Train_2005,0
Train_2006,1
Train_2007,2
Train_2008,2
Train_2009,3
Train_2010,3
Train_2011,0
Train_2012,0
Train_2013,1
Train_2014,1
Train_2015,4
Train_2016,4
Train_2017,2
Train_2018,3
Train_2019,0
Train_2020,1
Train_2021,2
Train_2022,1
Train_2023,4
Train_2024,4
Train_2025,2
Train_2026,1
Train_2027,3
Train_2028,0
Train_2029,2
Train_2030,3
Train_2031,1
Train_2032,0
Train_2033,4
Train_2034,2
Train_2035,3
Train_2036,3
Train_2037,2
Train_2038,0
Train_2039,1
Train_2040,2
Train_2041,4
Train_2042,3
Train_2043,0
Train_2044,1
Train_2045,4
Train_2046,1
Train_2047,1
Train_2048,2
Train_2049,2
Train_2050,2
Train_2051,3
Train_2052,0
Train_2053,4
Train_2054,3
Train_2055,0
Train_2056,1
Train_2057,1
Train_2058,4
Train_2059,4
Train_2060,4
Train_2061,2
Train_2062,2
Train_2063,3
Train_2064,0
Train_2065,3
Train_2066,1
Train_2067,0
Train_2068,0
Train_2069,1
Train_2070,4
Train_2071,2
Train_2072,3
Train_2073,3
Train_2074,0
Train_2075,1
Train_2076,2
Train_2077,4
Train_2078,2
Train_2079,4
Train_2080,3
Train_2081,0
Train_2082,3
Train_2083,1
Train_2084,1
Train_2085,4
Train_2086,0
Train_2087,2
Train_2088,4
Train_2089,4
Train_2090,2
Train_2091,1
Train_2092,2
Train_2093,3
Train_2094,0
Train_2095,3
Train_2096,0
Train_2097,1
Train_2098,4
Train_2099,1
Train_2100,4
Train_2101,2
Train_2102,2
Train_2103,3
Train_2104,3
Train_2105,0
Train_2106,1
Train_2107,2
Train_2108,0
Train_2109,3
Train_2110,0
Train_2111,1
Train_2112,4
Train_2113,2
Train_2114,3
Train_2115,0
Train_2116,4
Train_2117,1
Train_2118,0
Train_2119,4
Train_2120,3
Train_2121,2
Train_2122,0
Train_2123,3
Train_2124,3
Train_2125,0
Train_2126,4
Train_2127,2
Train_2128,1
Train_2129,1
Train_2130,0
Train_2131,2
Train_2132,1
Train_2133,4
Train_2134,2
Train_2135,3
Train_2136,0
Train_2137,4
Train_2138,1
Train_2139,4
Train_2140,2
Train_2141,3
Train_2142,3
Train_2143,0
Train_2144,3
Train_2145,1
Train_2146,4
Train_2147,1
Train_2148,4
Train_2149,1
Train_2150,2
Train_2151,2
Train_2152,3
Train_2153,0
Train_2154,0
Train_2155,0
Train_2156,3
Train_2157,4
Train_2158,2
Train_2159,1
Train_2160,1
Train_2161,4
Train_2162,0
Train_2163,1
Train_2164,2
Train_2165,2
Train_2166,4
Train_2167,3
Train_2168,3
Train_2169,3
Train_2170,0
Train_2171,2
Train_2172,1
Train_2173,0
Train_2174,4
Train_2175,4
Train_2176,1
Train_2177,4
Train_2178,2
Train_2179,3
Train_2180,1
Train_2181,0
Train_2182,1
Train_2183,4
Train_2184,3
Train_2185,0
Train_2186,2
Train_2187,2
Train_2188,4
Train_2189,2
Train_2190,1
Train_2191,4
Train_2192,3
Train_2193,0
Train_2194,0
Train_2195,0
Train_2196,3
Train_2197,3
Train_2198,2
Train_2199,2
Train_2200,1
Train_2201,2
Train_2202,4
Train_2203,2
Train_2204,3
Train_2205,0
Train_2206,3
Train_2207,3
Train_2208,0
Train_2209,1
Train_2210,4
Train_2211,1
Train_2212,4
Train_2213,2
Train_2214,3
Train_2215,3
Train_2216,2
Train_2217,1
Train_2218,1
Train_2219,0
Train_2220,0
Train_2221,4
Train_2222,1
Train_2223,4
Train_2224,2
Train_2225,4
Train_2226,3
Train_2227,0
Train_2228,0
Train_2229,1
Train_2230,4
Train_2231,2
Train_2232,4
Train_2233,3
Train_2234,2
Train_2235,0
Train_2236,1
Train_2237,4
Train_2238,1
Train_2239,2
Train_2240,3
Train_2241,0
Train_2242,3
Train_2243,1
Train_2244,4
Train_2245,2
Train_2246,0
Train_2247,3
Train_2248,0
Train_2249,1
Train_2250,1
Train_2251,4
Train_2252,4
Train_2253,2
Train_2254,3
Train_2255,0
Train_2256,1
Train_2257,2
Train_2258,4
Train_2259,2
Train_2260,3
Train_2261,3
Train_2262,0
Train_2263,0
Train_2264,0
Train_2265,1
Train_2266,1
Train_2267,4
Train_2268,0
Train_2269,2
Train_2270,2
Train_2271,3
Train_2272,0
Train_2273,3
Train_2274,4
Train_2275,1
Train_2276,3
Train_2277,1
Train_2278,4
Train_2279,2
Train_2280,3
Train_2281,0
Train_2282,3
Train_2283,0
Train_2284,2
Train_2285,4
Train_2286,4
Train_2287,1
Train_2288,3
Train_2289,1
Train_2290,1
Train_2291,2
Train_2292,4
Train_2293,2
Train_2294,0
Train_2295,4
Train_2296,2
Train_2297,3
Train_2298,0
Train_2299,4
Train_2300,1
Train_2301,4
Train_2302,0
Train_2303,2
Train_2304,2
Train_2305,3
Train_2306,0
Train_2307,1
Train_2308,0
Train_2309,4
Train_2310,2
Train_2311,4
Train_2312,3
Train_2313,3
Train_2314,0
Train_2315,1
Train_2316,4
Train_2317,2
Train_2318,1
Train_2319,2
Train_2320,3
Train_2321,0
Train_2322,1
Train_2323,1
Train_2324,4
Train_2325,1
Train_2326,3
Train_2327,0
Train_2328,2
Train_2329,4
Train_2330,2
Train_2331,3
Train_2332,4
Train_2333,4
Train_2334,0
Train_2335,3
Train_2336,1
Train_2337,0
Train_2338,0
Train_2339,1
Train_2340,4
Train_2341,4
Train_2342,2
Train_2343,1
Train_2344,3
Train_2345,3
Train_2346,0
Train_2347,1
Train_2348,2
Train_2349,3
Train_2350,4
Train_2351,0
Train_2352,3
Train_2353,2
Train_2354,3
Train_2355,2
Train_2356,0
Train_2357,1
Train_2358,4
Train_2359,2
Train_2360,4
Train_2361,2
Train_2362,3
Train_2363,0
Train_2364,1
Train_2365,1
Train_2366,4
Train_2367,4
Train_2368,0
Train_2369,2
Train_2370,1
Train_2371,3
Train_2372,4
Train_2373,2
Train_2374,2
Train_2375,0
Train_2376,3
Train_2377,0
Train_2378,3
Train_2379,1
Train_2380,4
Train_2381,2
Train_2382,2
Train_2383,1
Train_2384,3
Train_2385,3
Train_2386,1
Train_2387,3
Train_2388,0
Train_2389,1
Train_2390,4
Train_2391,2
Train_2392,4
Train_2393,0
Train_2394,2
Train_2395,1
Train_2396,3
Train_2397,3
Train_2398,0
Train_2399,2
Train_2400,1
Train_2401,4
Train_2402,4
Train_2403,0
Train_2404,2
Train_2405,4
Train_2406,2
Train_2407,3
Train_2408,3
Train_2409,0
Train_2410,4
Train_2411,0
Train_2412,0
Train_2413,1
Train_2414,4
Train_2415,2
Train_2416,1
Train_2417,3
Train_2418,1
Train_2419,1
Train_2420,0
Train_2421,1
Train_2422,4
Train_2423,2
Train_2424,3
Train_2425,0
Train_2426,4
Train_2427,1
Train_2428,0
Train_2429,1
Train_2430,4
Train_2431,2
Train_2432,2
Train_2433,3
Train_2434,0
Train_2435,2
Train_2436,0
Train_2437,3
Train_2438,2
Train_2439,4
Train_2440,3
Train_2441,3
Train_2442,1
Train_2443,2
Train_2444,0
Train_2445,1
Train_2446,3
Train_2447,4
Train_2448,2
Train_2449,3
Train_2450,0
Train_2451,1
Train_2452,4
Train_2453,0
Train_2454,2
Train_2455,4
Train_2456,3
Train_2457,0
Train_2458,4
Train_2459,2
Train_2460,4
Train_2461,1
Train_2462,4
Train_2463,1
Train_2464,2
Train_2465,3
Train_2466,1
Train_2467,0
Train_2468,1
Train_2469,4
Train_2470,2
Train_2471,4
Train_2472,0
Train_2473,3
Train_2474,2
Train_2475,3
Train_2476,2
Train_2477,0
Train_2478,4
Train_2479,3
Train_2480,0
Train_2481,1
Train_2482,4
Train_2483,0
Train_2484,2
Train_2485,3
Train_2486,0
Train_2487,1
Train_2488,1
Train_2489,3
Train_2490,1
Train_2491,3
Train_2492,4
Train_2493,0
Train_2494,2
Train_2495,4
Train_2496,2
Train_2497,3
Train_2498,0
Train_2499,2
Train_2500,1
Train_2501,0
Train_2502,4
Train_2503,4
Train_2504,2
Train_2505,3
Train_2506,0
Train_2507,3
Train_2508,1
Train_2509,1
Train_2510,4
Train_2511,2
Train_2512,3
Train_2513,3
Train_2514,1
Train_2515,0
Train_2516,2
Train_2517,0
Train_2518,3
Train_2519,1
Train_2520,4
Train_2521,4
Train_2522,0
Train_2523,2
Train_2524,2
Train_2525,1
Train_2526,3
Train_2527,4
Train_2528,1
Train_2529,0
Train_2530,2
Train_2531,1
Train_2532,4
Train_2533,0
Train_2534,4
Train_2535,3
Train_2536,1
Train_2537,2
Train_2538,3
Train_2539,3
Train_2540,0
Train_2541,1
Train_2542,4
Train_2543,2
Train_2544,4
Train_2545,2
Train_2546,3
Train_2547,0
Train_2548,0
Train_2549,1
Train_2550,4
Train_2551,2
Train_2552,2
Train_2553,3
Train_2554,1
Train_2555,3
Train_2556,0
Train_2557,3
Train_2558,1
Train_2559,0
Train_2560,1
Train_2561,4
Train_2562,2
Train_2563,3
Train_2564,0
Train_2565,4
Train_2566,0
Train_2567,1
Train_2568,1
Train_2569,4
Train_2570,2
Train_2571,3
Train_2572,0
Train_2573,2
Train_2574,1
Train_2575,4
Train_2576,2
Train_2577,4
Train_2578,3
Train_2579,0
Train_2580,3
Train_2581,4
Train_2582,0
Train_2583,2
Train_2584,1
Train_2585,3
Train_2586,0
Train_2587,1
Train_2588,4
Train_2589,0
Train_2590,2
Train_2591,3
Train_2592,1
Train_2593,2
Train_2594,2
Train_2595,4
Train_2596,0
Train_2597,3
Train_2598,4
Train_2599,0
Train_2600,1
Train_2601,1
Train_2602,4
Train_2603,2
Train_2604,0
Train_2605,2
Train_2606,3
Train_2607,0
Train_2608,4
Train_2609,1
Train_2610,1
Train_2611,3
Train_2612,4
Train_2613,2
Train_2614,2
Train_2615,3
Train_2616,2
Train_2617,0
Train_2618,4
Train_2619,3
Train_2620,0
Train_2621,1
Train_2622,1
Train_2623,1
Train_2624,0
Train_2625,4
Train_2626,3
Train_2627,4
Train_2628,2
Train_2629,3
Train_2630,0
Train_2631,1
Train_2632,4
Train_2633,2
Train_2634,2
Train_2635,3
Train_2636,4
Train_2637,4
Train_2638,0
Train_2639,1
Train_2640,4
Train_2641,1
Train_2642,0
Train_2643,2
Train_2644,2
Train_2645,3
Train_2646,0
Train_2647,3
Train_2648,0
Train_2649,1
Train_2650,4
Train_2651,2
Train_2652,3
Train_2653,0
Train_2654,1
Train_2655,4
Train_2656,2
Train_2657,2
Train_2658,3
Train_2659,1
Train_2660,4
Train_2661,0
Train_2662,3
Train_2663,0
Train_2664,1
Train_2665,1
Train_2666,4
Train_2667,1
Train_2668,2
Train_2669,2
Train_2670,3
Train_2671,3
Train_2672,0
Train_2673,1
Train_2674,4
Train_2675,3
Train_2676,4
Train_2677,2
Train_2678,3
Train_2679,3
Train_2680,4
Train_2681,4
Train_2682,1
Train_2683,0
Train_2684,1
Train_2685,4
Train_2686,2
Train_2687,2
Train_2688,3
Train_2689,0
Train_2690,0
Train_2691,2
Train_2692,4
Train_2693,2
Train_2694,1
Train_2695,1
Train_2696,1
Train_2697,3
Train_2698,4
Train_2699,2
Train_2700,3
Train_2701,0
Train_2702,3
Train_2703,3
Train_2704,1
Train_2705,0
Train_2706,0
Train_2707,4
Train_2708,2
Train_2709,2
Train_2710,4
Train_2711,0
Train_2712,1
Train_2713,4
Train_2714,1
Train_2715,3
Train_2716,1
Train_2717,0
Train_2718,2
Train_2719,3
Train_2720,0
Train_2721,2
Train_2722,1
Train_2723,4
Train_2724,4
Train_2725,2
Train_2726,3
Train_2727,1
Train_2728,0
Train_2729,3
Train_2730,2
Train_2731,0
Train_2732,3
Train_2733,1
Train_2734,0
Train_2735,1
Train_2736,4
Train_2737,4
Train_2738,2
Train_2739,0
Train_2740,3
Train_2741,3
Train_2742,0
Train_2743,0
Train_2744,0
Train_2745,2
Train_2746,1
Train_2747,4
Train_2748,2
Train_2749,3
Train_2750,0
Train_2751,1
Train_2752,1
Train_2753,4
Train_2754,2
Train_2755,3
Train_2756,3
Train_2757,2
Train_2758,0
Train_2759,1
Train_2760,4
Train_2761,2
Train_2762,3
Train_2763,0
Train_2764,4
Train_2765,1
Train_2766,3
Train_2767,1
Train_2768,4
Train_2769,2
Train_2770,3
Train_2771,4
Train_2772,0
Train_2773,2
Train_2774,0
Train_2775,1
Train_2776,1
Train_2777,4
Train_2778,0
Train_2779,4
Train_2780,2
Train_2781,1
Train_2782,2
Train_2783,3
Train_2784,0
Train_2785,4
Train_2786,1
Train_2787,4
Train_2788,4
Train_2789,2
Train_2790,3
Train_2791,3
Train_2792,0
Train_2793,3
Train_2794,1
Train_2795,1
Train_2796,4
Train_2797,4
Train_2798,0
Train_2799,2
Train_2800,3
Train_2801,2
Train_2802,0
Train_2803,4
Train_2804,1
Train_2805,4
Train_2806,2
Train_2807,2
Train_2808,2
Train_2809,0
Train_2810,3
Train_2811,3
Train_2812,1
Train_2813,0
Train_2814,1
Train_2815,0
Train_2816,1
Train_2817,4
Train_2818,4
Train_2819,0
Train_2820,2
Train_2821,3
Train_2822,3
Train_2823,0
Train_2824,2
Train_2825,1
Train_2826,3
Train_2827,4
Train_2828,2
Train_2829,4
Train_2830,3
Train_2831,2
Train_2832,0
Train_2833,0
Train_2834,1
Train_2835,1
Train_2836,4
Train_2837,2
Train_2838,3
Train_2839,0
Train_2840,1
Train_2841,0
Train_2842,4
Train_2843,1
Train_2844,2
Train_2845,4
Train_2846,3
Train_2847,3
Train_2848,2
Train_2849,4
Train_2850,3
Train_2851,0
Train_2852,0
Train_2853,4
Train_2854,2
Train_2855,1
Train_2856,1
Train_2857,3
Train_2858,4
Train_2859,2
Train_2860,1
Train_2861,1
Train_2862,2
Train_2863,3
Train_2864,0
Train_2865,0
Train_2866,3
Train_2867,1
Train_2868,4
Train_2869,4
Train_2870,2
Train_2871,3
Train_2872,0
Train_2873,0
Train_2874,0
Train_2875,2
Train_2876,1
Train_2877,3
Train_2878,4
Train_2879,4
Train_2880,1
Train_2881,0
Train_2882,3
Train_2883,2
Train_2884,3
Train_2885,0
Train_2886,3
Train_2887,1
Train_2888,1
Train_2889,2
Train_2890,4
Train_2891,4
Train_2892,2
Train_2893,3
Train_2894,2
Train_2895,0
Train_2896,3
Train_2897,1
Train_2898,4
Train_2899,2
Train_2900,0
Train_2901,3
Train_2902,4
Train_2903,1
Train_2904,0
Train_2905,4
Train_2906,2
Train_2907,2
Train_2908,1
Train_2909,1
Train_2910,0
Train_2911,3
Train_2912,0
Train_2913,1
Train_2914,4
Train_2915,4
Train_2916,2
Train_2917,3
Train_2918,0
Train_2919,2
Train_2920,1
Train_2921,4
Train_2922,2
Train_2923,3
Train_2924,3
Train_2925,0
Train_2926,1
Train_2927,4
Train_2928,3
Train_2929,0
Train_2930,1
Train_2931,2
Train_2932,2
Train_2933,3
Train_2934,4
Train_2935,2
Train_2936,0
Train_2937,0
Train_2938,1
Train_2939,4
Train_2940,2
Train_2941,3
Train_2942,0
Train_2943,0
Train_2944,1
Train_2945,4
Train_2946,3
Train_2947,2
Train_2948,4
Train_2949,3
Train_2950,0
Train_2951,1
Train_2952,1
Train_2953,1
Train_2954,1
Train_2955,4
Train_2956,2
Train_2957,4
Train_2958,3
Train_2959,2
Train_2960,2
Train_2961,0
Train_2962,4
Train_2963,3
Train_2964,0
Train_2965,1
Train_2966,4
Train_2967,1
Train_2968,2
Train_2969,0
Train_2970,4
Train_2971,3
Train_2972,2
Train_2973,3
Train_2974,2
Train_2975,0
Train_2976,0
Train_2977,3
Train_2978,1
Train_2979,4
Train_2980,2
Train_2981,3
Train_2982,0
Train_2983,1
Train_2984,1
Train_2985,4
Train_2986,4
Train_2987,3
Train_2988,4
Train_2989,2
Train_2990,2
Train_2991,3
Train_2992,0
Train_2993,1
Train_2994,4
Train_2995,2
Train_2996,3
Train_2997,0
Train_2998,3
Train_2999,0
Train_3000,1
Train_3001,3
Train_3002,0
Train_3003,2
Train_3004,2
Train_3005,1
Train_3006,4
Train_3007,2
Train_3008,1
Train_3009,3
Train_3010,0
Train_3011,4
Train_3012,1
Train_3013,4
Train_3014,2
Train_3015,3
Train_3016,0
Train_3017,1
Train_3018,3
Train_3019,4
Train_3020,0
Train_3021,2
Train_3022,0
Train_3023,4
Train_3024,3
Train_3025,3
Train_3026,1
Train_3027,2
Train_3028,2
Train_3029,0
Train_3030,0
Train_3031,4
Train_3032,1
Train_3033,1
Train_3034,3
Train_3035,4
Train_3036,2
Train_3037,3
Train_3038,4
Train_3039,0
Train_3040,3
Train_3041,1
Train_3042,4
Train_3043,0
Train_3044,1
Train_3045,1
Train_3046,4
Train_3047,2
Train_3048,3
Train_3049,2
Train_3050,0
Train_3051,1
Train_3052,3
Train_3053,4
Train_3054,4
Train_3055,2
Train_3056,0
Train_3057,3
Train_3058,1
Train_3059,4
Train_3060,2
Train_3061,2
Train_3062,0
Train_3063,1
Train_3064,4
Train_3065,3
Train_3066,2
Train_3067,1
Train_3068,0
Train_3069,0
Train_3070,3
Train_3071,0
Train_3072,1
Train_3073,2
Train_3074,4
Train_3075,1
Train_3076,4
Train_3077,1
Train_3078,2
Train_3079,2
Train_3080,0
Train_3081,3
Train_3082,4
Train_3083,0
Train_3084,1
Train_3085,3
Train_3086,4
Train_3087,3
Train_3088,2
Train_3089,3
Train_3090,1
Train_3091,2
Train_3092,3
Train_3093,0
Train_3094,1
Train_3095,4
Train_3096,2
Train_3097,3
Train_3098,0
Train_3099,0
Train_3100,4
Train_3101,3
Train_3102,2
Train_3103,1
Train_3104,4
Train_3105,0
Train_3106,4
Train_3107,2
Train_3108,2
Train_3109,3
Train_3110,1
Train_3111,2
Train_3112,0
Train_3113,1
Train_3114,3
Train_3115,0
Train_3116,1
Train_3117,4
Train_3118,2
Train_3119,4
Train_3120,1
Train_3121,3
Train_3122,3
Train_3123,4
Train_3124,0
Train_3125,0
Train_3126,0
Train_3127,2
Train_3128,1
Train_3129,3
Train_3130,4
Train_3131,1
Train_3132,4
Train_3133,2
Train_3134,3
Train_3135,4
Train_3136,1
Train_3137,0
Train_3138,2
Train_3139,0
Train_3140,3
Train_3141,2
Train_3142,1
Train_3143,3
Train_3144,4
Train_3145,2
Train_3146,1
Train_3147,3
Train_3148,0
Train_3149,1
Train_3150,0
Train_3151,1
Train_3152,3
Train_3153,0
Train_3154,4
Train_3155,2
Train_3156,2
Train_3157,4
Train_3158,3
Train_3159,4
Train_3160,0
Train_3161,1
Train_3162,4
Train_3163,0
Train_3164,3
Train_3165,0
Train_3166,3
Train_3167,2
Train_3168,4
Train_3169,2
Train_3170,3
Train_3171,0
Train_3172,1
Train_3173,4
Train_3174,2
Train_3175,3
Train_3176,2
Train_3177,4
Train_3178,1
Train_3179,3
Train_3180,1
Train_3181,2
Train_3182,0
Train_3183,1
Train_3184,4
Train_3185,2
Train_3186,3
Train_3187,0
Train_3188,4
Train_3189,1
Train_3190,0
Train_3191,1
Train_3192,4
Train_3193,2
Train_3194,3
Train_3195,0
Train_3196,2
Train_3197,1
Train_3198,3
Train_3199,1
Train_3200,4
Train_3201,4
Train_3202,2
Train_3203,0
Train_3204,3
Train_3205,0
Train_3206,4
Train_3207,3
Train_3208,3
Train_3209,2
Train_3210,1
Train_3211,4
Train_3212,0
Train_3213,1
Train_3214,2
Train_3215,3
Train_3216,0
Train_3217,1
Train_3218,4
Train_3219,2
Train_3220,0
Train_3221,3
Train_3222,0
Train_3223,1
Train_3224,4
Train_3225,2
Train_3226,1
Train_3227,3
Train_3228,4
Train_3229,3
Train_3230,3
Train_3231,2
Train_3232,0
Train_3233,4
Train_3234,2
Train_3235,0
Train_3236,4
Train_3237,1
Train_3238,3
Train_3239,2
Train_3240,1
Train_3241,1
Train_3242,2
Train_3243,4
Train_3244,0
Train_3245,3
Train_3246,2
Train_3247,4
Train_3248,3
Train_3249,4
Train_3250,2
Train_3251,0
Train_3252,1
Train_3253,4
Train_3254,2
Train_3255,3
Train_3256,1
Train_3257,1
Train_3258,0
Train_3259,2
Train_3260,3
Train_3261,0
Train_3262,0
Train_3263,1
Train_3264,1
Train_3265,1
Train_3266,4
Train_3267,0
Train_3268,2
Train_3269,3
Train_3270,0
Train_3271,2
Train_3272,1
Train_3273,4
Train_3274,3
Train_3275,4
Train_3276,4
Train_3277,2
Train_3278,0
Train_3279,4
Train_3280,3
Train_3281,0
Train_3282,3
Train_3283,3
Train_3284,1
Train_3285,1
Train_3286,4
Train_3287,2
Train_3288,3
Train_3289,0
Train_3290,1
Train_3291,0
Train_3292,2
Train_3293,4
Train_3294,0
Train_3295,3
Train_3296,2
Train_3297,3
Train_3298,2
Train_3299,0
Train_3300,0
Train_3301,4
Train_3302,1
Train_3303,1
Train_3304,3
Train_3305,1
Train_3306,0
Train_3307,2
Train_3308,4
Train_3309,2
Train_3310,2
Train_3311,3
Train_3312,0
Train_3313,1
Train_3314,3
Train_3315,1
Train_3316,4
Train_3317,0
Train_3318,4
Train_3319,2
Train_3320,3
Train_3321,2
Train_3322,0
Train_3323,1
Train_3324,4
Train_3325,4
Train_3326,4
Train_3327,4
Train_3328,3
Train_3329,2
Train_3330,3
Train_3331,0
Train_3332,1
Train_3333,4
Train_3334,1
Train_3335,4
Train_3336,2
Train_3337,3
Train_3338,0
Train_3339,1
Train_3340,4
Train_3341,2
Train_3342,3
Train_3343,0
Train_3344,1
Train_3345,4
Train_3346,2
Train_3347,3
Train_3348,0
Train_3349,1
Train_3350,4
Train_3351,2
Train_3352,2
Train_3353,3
Train_3354,1
Train_3355,0
Train_3356,1
Train_3357,4
Train_3358,2
Train_3359,3
Train_3360,0
Train_3361,3
Train_3362,0
Train_3363,4
Train_3364,1
Train_3365,2
Train_3366,3
Train_3367,1
Train_3368,2
Train_3369,4
Train_3370,2
Train_3371,3
Train_3372,0
Train_3373,0
Train_3374,1
Train_3375,4
Train_3376,2
Train_3377,1
Train_3378,3
Train_3379,1
Train_3380,3
Train_3381,0
Train_3382,1
Train_3383,4
Train_3384,2
Train_3385,0
Train_3386,0
Train_3387,3
Train_3388,3
Train_3389,2
Train_3390,0
Train_3391,0
Train_3392,1
Train_3393,1
Train_3394,4
Train_3395,2
Train_3396,4
Train_3397,3
Train_3398,2
Train_3399,2
Train_3400,3
Train_3401,0
Train_3402,1
Train_3403,4
Train_3404,0
Train_3405,2
Train_3406,3
Train_3407,0
Train_3408,1
Train_3409,1
Train_3410,4
Train_3411,2
Train_3412,0
Train_3413,3
Train_3414,4
Train_3415,3
Train_3416,2
Train_3417,1
Train_3418,4
Train_3419,1
Train_3420,3
Train_3421,0
Train_3422,2
Train_3423,3
Train_3424,1
Train_3425,4
Train_3426,2
Train_3427,3
Train_3428,4
Train_3429,0
Train_3430,1
Train_3431,4
Train_3432,0
Train_3433,2
Train_3434,3
Train_3435,2
Train_3436,0
Train_3437,1
Train_3438,0
Train_3439,4
Train_3440,3
Train_3441,4
Train_3442,1
Train_3443,4
Train_3444,2
Train_3445,0
Train_3446,3
Train_3447,4
Train_3448,2
Train_3449,1
Train_3450,3
Train_3451,0
Train_3452,1
Train_3453,4
Train_3454,2
Train_3455,3
Train_3456,3
Train_3457,0
Train_3458,0
Train_3459,4
Train_3460,1
Train_3461,4
Train_3462,2
Train_3463,0
Train_3464,1
Train_3465,4
Train_3466,1
Train_3467,2
Train_3468,4
Train_3469,2
Train_3470,3
Train_3471,2
Train_3472,0
Train_3473,2
Train_3474,3
Train_3475,0
Train_3476,0
Train_3477,1
Train_3478,4
Train_3479,4
Train_3480,1
Train_3481,2
Train_3482,3
Train_3483,3
Train_3484,0
Train_3485,1
Train_3486,3
Train_3487,4
Train_3488,2
Train_3489,1
Train_3490,3
Train_3491,4
Train_3492,0
Train_3493,4
Train_3494,3
Train_3495,1
Train_3496,4
Train_3497,2
Train_3498,2
Train_3499,0
Train_3500,3
Train_3501,1
Train_3502,0
Train_3503,1
Train_3504,1
Train_3505,2
Train_3506,3
Train_3507,3
Train_3508,0
Train_3509,0
Train_3510,4
Train_3511,2
Train_3512,3
Train_3513,4
Train_3514,0
Train_3515,1
Train_3516,4
Train_3517,1
Train_3518,3
Train_3519,2
Train_3520,3
Train_3521,4
Train_3522,0
Train_3523,0
Train_3524,2
Train_3525,0
Train_3526,2
Train_3527,1
Train_3528,1
Train_3529,3
Train_3530,4
Train_3531,2
Train_3532,4
Train_3533,0
Train_3534,2
Train_3535,3
Train_3536,2
Train_3537,1
Train_3538,3
Train_3539,0
Train_3540,0
Train_3541,2
Train_3542,1
Train_3543,4
Train_3544,3
Train_3545,1
